text,title,timestamp,label
"Dutch bank to lay off 2,850 staff ABN Amro, the Netherlands #39; largest bank, is to cut 2,850 jobs as a result of falling profits. The cuts - amounting to 3 of the bank #39;s workforce - will result in a one-off charge of 790m euros (\$1.1bn).","Dutch bank to lay off 2,850 staff ABN Amro, the Netherlands #39; largest bank, i",1514349180.2865024,0
"Stocks Drop on \$49 Oil, Slowing Economy US blue-chip stocks fell on Thursday to nearly a five-week low as crude oil touched \$49 a barrel, close to the record set last month, and a key gauge of future economic activity fell for a third straight month.","Stocks Drop on \$49 Oil, Slowing Economy US blue-chip stocks fell on Thursday to",1493665859.525496,0
News: Senior Republican charged in phone jamming plot A former Bush campaign official has been charged with plotting to jam the phone networks of political opponents during the November 2002 election.\,News: Senior Republican charged in phone jamming plot A former Bush campaign off,1511496988.1182344,1
"Update 8: Yukos Removes Anti-Crisis Plan From Agenda Shareholders of the foundering Russian oil giant Yukos will not vote on an anti-crisis plan at a Dec. 20 meeting, the company said in a statement Friday, saying the plan would be impossible to implement in",Update 8: Yukos Removes Anti-Crisis Plan From Agenda Shareholders of the founder,1509980882.284019,0
Hostage murder to hurt Koizumi JAPAN #39;S troop deployment in Iraq beyond December is at risk as Prime Minister Junichiro Koizumi braces for a wave of public anger over the nightmare ending to the country #39;s second Baghdad hostage crisis.,Hostage murder to hurt Koizumi JAPAN #39;S troop deployment in Iraq beyond Decem,1503818433.730281,3
It's October and It's Time for Playoffs! Curt Schilling and Pedro Martinez are revved up. Roger Clemens and Roy Oswalt are rarin' to go...,It's October and It's Time for Playoffs! Curt Schilling and Pedro Martinez are r,1496299137.4694788,3
"Congress OKs #36;136B Corporate Tax-Cut Bill (AP) AP - The Senate shipped President Bush a wide-ranging #36;136 billion corporate tax-cut bill and a disaster aid package on Monday, letting lawmakers head home for the finale of the presidential and congressional campaigns.",Congress OKs  #36;136B Corporate Tax-Cut Bill (AP) AP - The Senate shipped Presi,1498349782.9581914,3
Blind Students to Launch NASA Rocket (AP) AP - A dozen blind students from across the United States are at a summer camp this week working on a project most don't associate with the visually impaired #151; launching a NASA rocket.,Blind Students to Launch NASA Rocket (AP) AP - A dozen blind students from acros,1483521432.1886015,1
Forum Nokia to streamline content distribution SAN FRANCISCO-Nokia Corp. #39;s development program plans to use CTIA #39;s Wireless IT amp; Entertainment show to unveil a worldwide initiative designed to make it easier for developers to bring mobile content and applications to market.,Forum Nokia to streamline content distribution SAN FRANCISCO-Nokia Corp. #39;s d,1502036634.8819573,1
"Spotlight shines on quarterbacks They couldn't be more different. One is the prototype quarterback, seemingly built using the create-a-player function from a video game, standing tall in the pocket and firing laser beams across the field.",Spotlight shines on quarterbacks They couldn't be more different. One is the pro,1499296133.644447,2
"Bosnia refugee returns reach one million - UN One million Bosnians, about 45 percent of those who fled during the 1992-5 war, have returned to their homes, the UN refugee agency said on Tuesday.","Bosnia refugee returns reach one million - UN One million Bosnians, about 45 per",1492331612.8067734,3
"Germany Rejects Speculation That Iraq Policy May Change German officials today reaffirmed their policy of not contributing troops to the American-led coalition in Iraq and rejected speculation, prompted by a remark by the",Germany Rejects Speculation That Iraq Policy May Change German officials today r,1498876964.151368,3
"Morgan Stanley cracks in 3Q Investment bank misses estimates as trading income plunges, other units fail to pick up the slack. By Rob Cox, Breakingviews. LONDON (Breakingviews) - Morgan Stanley is the first to slip.",Morgan Stanley cracks in 3Q Investment bank misses estimates as trading income p,1492713201.58668,0
"Singh withdraws from World Golf Championships-American Express &lt;b&gt;...&lt;/b&gt; KILKENNY, Ireland - The much-anticipated duel between the top two players in the world will have to wait another week. Vijay Singh, who took over the No.",Singh withdraws from World Golf Championships-American Express &lt;b&gt;...&lt;/,1494656623.781865,2
"Red Hat Appoints New CFO September 2, 2004 -- (WEB HOST INDUSTRY REVIEW) -- Linux distributor Red Hat (redhat.com) announced on Thursday that it has appointed Charles E. Peters, Jr.","Red Hat Appoints New CFO September 2, 2004 -- (WEB HOST INDUSTRY REVIEW) -- Linu",1488298124.7943733,1
"I was kept in the dark: Anil Anil Ambani has written to his brother Mukesh, saying his powers as vice-chairman and managing director of Reliance Industries have been diluted by quot;keeping him completely in the dark quot;.","I was kept in the dark: Anil Anil Ambani has written to his brother Mukesh, sayi",1509957230.0869174,0
"O #39;Keefe to meet on Thursday with LSU chancellor search committee The head of the nation #39;s space program will interview for the job as chancellor of LSU this week. NASA Administrator Sean O #39;Keefe, who has ties to Louisiana, has been recruited by LSU officials",O #39;Keefe to meet on Thursday with LSU chancellor search committee The head of,1513381542.6228552,1
"House takes aim at identity thieves Most IT Managers won #39;t question the importance of security, but this priority has been sliding between the third and fourth most important focus for companies.",House takes aim at identity thieves Most IT Managers won #39;t question the impo,1492599671.040592,1
"21 killed, 96 hurt in Iraq car bombings BAGHDAD - Insurgents detonated two car bombs at the gates of the main US-Iraqi headquarters here and near major hotels yesterday, killing at least 21 people and wounding 96.","21 killed, 96 hurt in Iraq car bombings BAGHDAD - Insurgents detonated two car b",1496433429.3885782,3
"Italian troops #39;to stay in Iraq #39; Italy says it has no intention of withdrawing its 3,000 troops from Iraq in the face of demands from kidnappers who have seized an Italian journalist.",Italian troops  #39;to stay in Iraq #39; Italy says it has no intention of withd,1485600460.3138359,3
"Caution Dampens Spirit at Cannes Tech Conference CANNES, France (Reuters) - Concerns about soaring oil prices and terrorism have injected fresh caution into global markets over the last six months, executives and investors said at a technology conference in Cannes.","Caution Dampens Spirit at Cannes Tech Conference  CANNES, France (Reuters) - Con",1498835967.009725,1
Ecclestone shrugs off challenge London - Formula One supremo Bernie Ecclestone has shrugged off a High Court ruling that challenged the businessman #39;s control of the firm behind Grand Prix racing.,Ecclestone shrugs off challenge London - Formula One supremo Bernie Ecclestone h,1485572603.281694,2
"Novartis: FDA OKs Expanded Zelnorm Use Swiss drug maker Novartis Pharma AG said Monday that the Food and Drug Administration approved another use for the company #39;s Zelnorm irritable bowel drug, clearing Novartis to market the medicine as a treatment for chronic constipation in male and female",Novartis: FDA OKs Expanded Zelnorm Use Swiss drug maker Novartis Pharma AG said ,1485430952.9012742,1
Mozilla Launches Firefox 1 Mozilla Firefox 1.0 has launched following a two-month preview that drew 8 million downloads of the alternative Web browser. ADVERTISEMENT.,Mozilla Launches Firefox 1 Mozilla Firefox 1.0 has launched following a two-mont,1505717705.157543,1
"ATI Q4 sales, income rocket ATI saw its income almost triple during its most recently completed fiscal quarter, Q4 2004, the company said yesterday after announcing record results.","ATI Q4 sales, income rocket ATI saw its income almost triple during its most rec",1497458620.7318394,0
"Fidel Castro Greets Venezuela's Chavez (AP) AP - Fidel Castro appears to be recovering well after shattering his left kneecap and breaking his right arm in a fall last month, Venezuelan President Hugo Chavez said after visiting the Cuban leader.",Fidel Castro Greets Venezuela's Chavez (AP) AP - Fidel Castro appears to be reco,1505488016.043467,3
"Gartner optimistic about chip numbers But that optimism isn #39;t matched by Infineon, which said that while the market worldwide remains buoyant, the US is a special case and cautioned that growth might not be as strong as it expected.",Gartner optimistic about chip numbers But that optimism isn #39;t matched by Inf,1485588371.413095,1
Nebraska holds on for victory Nebraska capitalized on four Pittsburgh turnovers and batted down a pass in the end zone on the game's final play yesterday to preserve a 24-17 win in the first meeting of the teams since 1958.,Nebraska holds on for victory Nebraska capitalized on four Pittsburgh turnovers ,1491701413.1551096,2
"Ottawa Says Time to Stop Protecting Air Canada The Canadian government, in a radical shift, said on Friday it was time to stop protecting national carrier Air Canada as it mulled whether to lift foreign ownership restrictions on the country #39;s airlines.","Ottawa Says Time to Stop Protecting Air Canada The Canadian government, in a rad",1503614236.4286368,0
Unocal to Settle Myanmar Lawsuits Unocal Corp. (UCL) has agreed to settle two closely watched lawsuits accusing the US oil giant of turning a blind eye to human rights abuses that occurred during the,Unocal to Settle Myanmar Lawsuits Unocal Corp. (UCL) has agreed to settle two cl,1513432526.2477188,0
Tournament doctor thinks Clijsters #39; injury could threaten career Former No. 1 Kim Clijsters #39; latest left wrist problem is a new injury that is expected to end her season but probably won #39;t require surgery.,Tournament doctor thinks Clijsters #39; injury could threaten career Former No. ,1496174306.4292202,2
"ATA Files for Bankruptcy LOS ANGELES (Reuters) - ATA Holdings Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=ATAH.O target=/stocks/quickinfo/fullquote""&gt;ATAH.O&lt;/A&gt;, parent of struggling low-cost carrier ATA Airlines, on Tuesday filed for Chapter 11 bankruptcy protection as falling fares and soaring fuel prices drained it of cash.",ATA Files for Bankruptcy  LOS ANGELES (Reuters) - ATA Holdings Corp. &lt;A HREF=,1502562764.8663738,0
"Copter crash kills cleric ATHENS -- The Christian Orthodox Patriarch of Alexandria was killed yesterday after an army helicopter transporting him and his entourage to a monastic enclave in northern Greece crashed into the sea, according to government and church officials.",Copter crash kills cleric ATHENS -- The Christian Orthodox Patriarch of Alexandr,1489791366.838057,3
Saturday qualifying at Japanese GP postponed due to typhoon Qualifying for the Japanese Grand Prix scheduled for Saturday was postponed Friday because a typhoon was approaching the area. Race organizers and Formula One moved pre-qualifying and,Saturday qualifying at Japanese GP postponed due to typhoon Qualifying for the J,1497474914.4676206,2
Iraqis flock to shrine after deal Thousands of Iraqis walk through Najaf to the city's great shrine as a peace deal takes effect.,Iraqis flock to shrine after deal Thousands of Iraqis walk through Najaf to the ,1486237755.6246302,3
"Business hopes Bush will forgo tax reform By Andrew Balls, James Harding and Christopher Swann in Washington. US business has little appetite for fundamental tax reform, seeing deficit reduction and government entitlement programmes as priorities for President George W Bush #39;s second-term agenda.","Business hopes Bush will forgo tax reform By Andrew Balls, James Harding and Chr",1513127150.1029174,0
"Correction: Spam-Lawsuit Story (AP) AP - In an Aug. 29 story about a permanent injunction against a Rhode Island man who sent unsolicited text messages to Verizon Wireless cell phone customers, The Associated Press erroneously reported the date of the federal court action. The injunction was granted Aug. 23, not Aug. 27.",Correction: Spam-Lawsuit Story (AP) AP - In an Aug. 29 story about a permanent i,1487175171.0364254,1
EU raps Greece over deficit The European Union last night started legal action against Athens after it was revealed that a systematic under-reporting of Greece #39;s budget deficit should have ruled the country out of joining the single currency.,EU raps Greece over deficit The European Union last night started legal action a,1511259940.5428379,0
"Langer stars as Kiwis fade Adelaide - New Zealand lost both their opening batsmen in the final session as Australia, led by Justin Langer #39;s third career double century, held a 519-run lead after the second day of the second cricket Test on Saturday.",Langer stars as Kiwis fade Adelaide - New Zealand lost both their opening batsme,1510202424.5302045,2
DVR To The Rescue! News reachs us from America of another strange tale of DVD hardwire going haywire. A couple of weeks ago a man in Oregon was paid an unexpected visit from the US Air force after his Toshiba with built-in VCR,DVR To The Rescue! News reachs us from America of another strange tale of DVD ha,1500254047.6270635,1
3 Giants Create New Online Music Service Three major recording companies have agreed to make their music available to be shared and sold over a new online file-swapping service that aims to lure music fans away from rival,3 Giants Create New Online Music Service Three major recording companies have ag,1510359843.0420253,1
"House OK's \$136b in tax breaks The House last night passed a sweeping rewrite of corporate tax law, a measure designed to end a trade war with Europe and shower \$136 billion in new tax breaks on businesses, farmers, and other groups.",House OK's \$136b in tax breaks  The House last night passed a sweeping rewrite ,1497421828.425237,0
"Aid Group Threatens Afghanistan Pullout An aid group in Afghanistan said it was considering pulling out of part of the country after Taliban militants attacked its compound in a southern town yesterday, killing three people and engaging authorities in a gun battle.",Aid Group Threatens Afghanistan Pullout An aid group in Afghanistan said it was ,1510502019.0268252,3
"Suicide bomb blasts Green Zone A SUICIDE car bomb has ripped through a line of vehicles at a checkpoint outside the Green Zone today, killing 13 people as Iraq marked the first anniversary of Saddam Hussein #39;s capture.",Suicide bomb blasts Green Zone A SUICIDE car bomb has ripped through a line of v,1513193376.2548022,3
"US bolsters force for Afghan poll The US is to send up to 1,100 extra troops to Afghanistan to provide security for next month's elections.","US bolsters force for Afghan poll The US is to send up to 1,100 extra troops to ",1491525072.8856075,3
"NFL Game Summary - Kansas City at New Orleans Tight end Tony Gonzalez caught six passes for 71 yards for the Chiefs, who have scored 38 points on their initial drive of the game this season...Safety Jay Bellamy and Fakhir Brown each made nine tackles for the Saints, whose last home win over Kansas",NFL Game Summary - Kansas City at New Orleans Tight end Tony Gonzalez caught six,1506994398.1966517,2
Space telescope spots new supernova The latest image from NASA #39;s Hubble Space Telescope highlights a stellar blast that was first discovered by an amateur astronomer a little more than a month ago.,Space telescope spots new supernova The latest image from NASA #39;s Hubble Spac,1488013510.0225835,1
"Oracle to 'Oversupport' PeopleSoft Customer -Ellison SAN FRANCISCO (Reuters) - Business software maker Oracle Corp. &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=ORCL.O qtype=sym infotype=info qcat=news""&gt;ORCL.O&lt;/A&gt; will do everything it can to support PeopleSoft Inc. &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=PSFT.O qtype=sym infotype=info qcat=news""&gt;PSFT.O&lt;/A&gt; customers, who are vital to the success of Oracle's proposed \$9.2 billion takeover of PeopleSoft, Oracle Co-Founder and Chief Executive Larry Ellison said on Wednesday.",Oracle to 'Oversupport' PeopleSoft Customer -Ellison  SAN FRANCISCO (Reuters) - ,1512308521.2810106,1
"Scientists lift veil on Beagle 3 The team behind the Beagle 2 mission to Mars has unveiled its design for the successor to the British spacecraft. At a London meeting, Colin Pillinger, lead scientist on the previous venture",Scientists lift veil on Beagle 3 The team behind the Beagle 2 mission to Mars ha,1504406585.0315418,1
"No apology from Prince Harry PRINCE Harry will not apologise to a paparazzi photographer with whom he scuffled outside a London nightclub, a royal spokesman said today.",No apology from Prince Harry PRINCE Harry will not apologise to a paparazzi phot,1501511293.3041108,3
IBM Putting PC Business Up for Sale International Business Machines Corp.'s possible exit from the personal computer business would be the latest move in what amounts to a long goodbye from a field it pioneered and revolutionized.,IBM Putting PC Business Up for Sale International Business Machines Corp.'s poss,1511751643.440362,1
"Lennar Profit Up 12 Pct, Shares Fall Home builder Lennar Corp. (LEN.N: Quote, Profile, Research) on Monday reported a 12 percent rise in quarterly profit and raised its forecasts for the current and following year, citing a stable economy.","Lennar Profit Up 12 Pct, Shares Fall Home builder Lennar Corp. (LEN.N: Quote, Pr",1492009942.926191,0
"Mortgage Rates Hit 6-Month Low Freddie Mac said Thursday that 30-year mortgages have dropped to the lowest level since April 1, providing more of a boost to the housing industry.",Mortgage Rates Hit 6-Month Low Freddie Mac said Thursday that 30-year mortgages ,1503255248.637072,0
"Australia cruise into semifinals London, Sept. 16. (PTI): World Champions Australia sounded a stern warning to their rivals as they thumped New Zealand by seven wickets in a Group A league match and entered the semifinals of the ICC Champions Trophy one-day cricket tournament.","Australia cruise into semifinals London, Sept. 16. (PTI): World Champions Austra",1491061227.0202253,2
Tenn. Seeks Help in Plant Categorization (AP) AP - State officials are calling on the public to help them count and categorize all the plants and animals in Tennessee's 54 parks.,Tenn. Seeks Help in Plant Categorization (AP) AP - State officials are calling o,1496232385.7132142,1
"Sony May Open Stores, Worrying Retailers (AP) AP - Few people took notice when Sony Electronics Inc. opened a tiny storefront last year here at South Coast Plaza, a swanky mall south of Los Angeles.","Sony May Open Stores, Worrying Retailers (AP) AP - Few people took notice when S",1499731859.6754973,1
"iPod Mini gets new challenge from Dell roundup Pocket DJ 5 has bigger drive, smaller price tag. Virgin's got a tiny tunesmith, too.","iPod Mini gets new challenge from Dell roundup Pocket DJ 5 has bigger drive, sma",1499058560.4646707,1
Thaksin vows #39;iron fist #39; against rebels in south BANGKOK Prime Minister Thaksin Shinawatra headed to a Muslim-dominated part of southern Thailand on Sunday after promising to act aggressively against militants and illegal weapons they have used in deadly attacks there.,Thaksin vows  #39;iron fist #39; against rebels in south BANGKOK Prime Minister ,1505292754.0162835,3
Pakistani Troops Leaving Tribal Region (AP) AP - The Pakistan army said Saturday it will withdraw hundreds of troops from a tense tribal region near Afghanistan where Osama bin Laden and his top deputy were believed to be hiding.,Pakistani Troops Leaving Tribal Region (AP) AP - The Pakistan army said Saturday,1510192175.2447937,3
"Infocus: Detecting Complex Viruses The purpose of this paper is to examine the difficulties of detecting complex viruses, including polymorphic, metamorphic and entry-point obscuring viruses. Whether or not an anti-virus (AV) technology can detect these viruses can be a useful metric to consider when evaluating AV products.",Infocus: Detecting Complex Viruses The purpose of this paper is to examine the d,1492795458.6721556,1
"BoSox Rip N.Y. 12-5, Protect AL East Hope (AP) AP - The Boston Red Sox blew out the Yankees and made sure New York can't clinch the AL East in Fenway Park. Manny Ramirez doubled in the tiebreaking run during a seven-run eighth on Saturday night and the Red Sox beat New York 12-5 to preserve their chances of an AL East title. Jason Varitek and Doug Mirabelli each doubled in two runs in the inning.","BoSox Rip N.Y. 12-5, Protect AL East Hope (AP) AP - The Boston Red Sox blew out ",1493627227.6035633,2
Taiwan accuses US of betrayal Taiwan accused the United States of a breach of trust after US Secretary of State Colin Powell in Beijing voiced support for cross-straits reunification.,Taiwan accuses US of betrayal Taiwan accused the United States of a breach of tr,1502679186.236552,3
"Leaving behind their legacy A seasonlong celebration commemorating 20 years in NASCAR has turned to mourning for car owner Rick Hendrick, whose father died in July and whose brother and only son died Sunday in a private plane crash.",Leaving behind their legacy A seasonlong celebration commemorating 20 years in N,1502418223.6618638,2
Bradley's Appeal Rejected The Ohio Supreme Court rejects former Indians outfielder Milton Bradley's appeal of a three-day jail sentence he received after driving away from police who were trying to give him a speeding ticket.,Bradley's Appeal Rejected The Ohio Supreme Court rejects former Indians outfield,1512789449.288744,2
"Former star Murphy testifies in sex assault trial HOUSTON - Taking the stand in his own defense, Hall of Fame basketball player Calvin Murphy denied allegations that he sexually abused five of his 10 daughters.",Former star Murphy testifies in sex assault trial HOUSTON - Taking the stand in ,1511673591.1899266,2
"Woe are the Red Sox? maybe next week And, so, pending World Series gaffes, please, what we know about the Boston Red Sox is that they are not, after all, immune to the Heimlich maneuver.","Woe are the Red Sox? maybe next week And, so, pending World Series gaffes, pleas",1502378014.926791,2
Nets Get Carter From Raptors in Bid to Rebuild Fractured Core The Nets took a big step back toward viability today with the completion of a blockbuster deal for Toronto Raptors' swingman Vince Carter.,Nets Get Carter From Raptors in Bid to Rebuild Fractured Core The Nets took a bi,1514628801.8166819,2
"From Spam To Lacrosse, A Day for The Books (washingtonpost.com) washingtonpost.com - New laws aimed at prosecuting big-time Internet spammers, helping small businesses and elevating lacrosse to the status of ""state team sport"" will become effective today in Maryland.","From Spam To Lacrosse, A Day for The Books (washingtonpost.com) washingtonpost.c",1495395886.3423862,1
"Mac-to-BlackBerry synchronization app launched In what may someday may be nicknamed the MacBerry, Information Appliance Associates (IAA) announced this week a product called PocketMac BlackBerry, a synchronization application that will give RIM BlackBerry users the ability to do two-way synching of Mac and RIM data.",Mac-to-BlackBerry synchronization app launched In what may someday may be nickna,1490845992.0266001,1
"Local Chain Rolling Out D.C. Tabloid Journal Newspapers Inc. plans to begin distributing a free daily newspaper in the District on Feb. 1, according to one of its major advertisers and a source close to the company.",Local Chain Rolling Out D.C. Tabloid Journal Newspapers Inc. plans to begin dist,1509813214.4867873,0
"Microsoft delays on antitrust compliance requirements Microsoft is behind schedule in complying with a court order to document its proprietary communications protocols, according to US authorities monitoring its behaviour.",Microsoft delays on antitrust compliance requirements Microsoft is behind schedu,1498501945.4262118,1
"No. 19 Alabama Tops Alaska-Anchorage 90-55 (AP) AP - Jermareo Davidson scored 15 of his 17 points in the first half, leading No. 19 Alabama to a 90-55 rout of Division II Alaska-Anchorage in the first round of the Great Alaska Shootout on Wednesday night.",No. 19 Alabama Tops Alaska-Anchorage 90-55 (AP) AP - Jermareo Davidson scored 15,1509788773.8831158,2
"Report: Officials search Yukos managers #39; homes Russian authorities have searched the homes of dozens of managers working for the embattled Yukos oil company in what one board member described as a massive campaign reminiscent of the Stalinist purges, a news agency reported Sunday.",Report: Officials search Yukos managers #39; homes Russian authorities have sear,1508909437.7553146,0
"Consumer Price Index up 0.6 in Oct. (Washington-AP) Nov. 17, 2004 - The Labor Department #39;s Consumer Price Index shows a larger-than-expected gain, but combined with Thursday #39;s reading on wholesale inflation, analysts say the picture is one where","Consumer Price Index up 0.6 in Oct. (Washington-AP) Nov. 17, 2004 - The Labor De",1507841409.6550806,0
"OPEC: 'Very Small' Impact from Surge LONDON (Reuters) - OPEC producers have said they see little impact on economic growth so far from oil's relentless price surge, which Wednesday racked up yet another record high.",OPEC: 'Very Small' Impact from Surge  LONDON (Reuters) - OPEC producers have sai,1483876477.9473162,0
"Third-Quarter Loss \$3.4 Billion for MCI MCI Inc. Thursday reported a loss of \$3.4 billion during its third quarter, reflecting its recent decision to write down the value of its telecommunications network.&lt;BR&gt;\&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;",Third-Quarter Loss \$3.4 Billion for MCI MCI Inc. Thursday reported a loss of \$,1504784757.3829782,1
"Rams Stomp Redskins The St. Louis Rams' offense, led by receiver Torry Holt and rookie running back Steven Jackson, riddled the Redskins from all sides and gained a 28-3 victory on Friday.","Rams Stomp Redskins The St. Louis Rams' offense, led by receiver Torry Holt and ",1486556534.6811223,2
"Bush Twins Host Pre-Convention Party (AP) AP - Barbara and Jenna Bush, the president's 22-year-old twin daughters, arrived like rock 'n' roll stars at a Republican convention party Sunday, complete with red carpet, cameras and paparazzi shouting for a smile.","Bush Twins Host Pre-Convention Party (AP) AP - Barbara and Jenna Bush, the presi",1486945481.9223495,3
"Mutombo says he #39;s being traded to Rockets; will back up, mentor &lt;b&gt;...&lt;/b&gt; Dikembe Mutombo, 38, has agreed to a sign-and-trade deal that will send him from the Chicago Bulls to Houston in exchange for Eric Piatkowski, Adrian Griffin and Mike Wilks, the Houston Chronicle reports.","Mutombo says he #39;s being traded to Rockets; will back up, mentor &lt;b&gt;...",1488604552.1479347,2
"Movie Studios to Sue Internet File Traders Taking a cue from the music industry, film studios and the Motion Picture Association of America said on Thursday that they were readying the first lawsuits against people","Movie Studios to Sue Internet File Traders Taking a cue from the music industry,",1504678848.100401,1
"iTunes now accepting Paypal payment Today, both Apple and Paypal have announced that the iTunes music store in the US will now accept Paypal purchases for anything on iTunes.","iTunes now accepting Paypal payment Today, both Apple and Paypal have announced ",1512812575.8814657,1
"Nets 99, Bobcats 86 Richard Jefferson scored 23 points and Eric Williams had a season-high 22 to help the New Jersey Nets end a nine-game losing streak with a 99-86 victory over the Charlotte Bobcats on Tuesday night.","Nets 99, Bobcats 86 Richard Jefferson scored 23 points and Eric Williams had a s",1511038661.0988424,2
Unilever shares fall on warning Shares in Unilever fall after the Anglo-Dutch consumer goods giant issued a surprise profits warning.,Unilever shares fall on warning Shares in Unilever fall after the Anglo-Dutch co,1491904822.0501838,0
"Red Sox Ready For Yankees After Schilling Wins 20th _ Curt Schilling #39;s 20th victory of the season was just a start for the Boston Red Sox. Schilling and the Red Sox beat Tampa Bay 11-4 Thursday night, moving within 3 1/2 games of the Yankees in",Red Sox Ready For Yankees After Schilling Wins 20th _ Curt Schilling #39;s 20th ,1491326394.4299536,2
Storage On A Chip Silicon Image #39;s new lower-cost storage appliance should be more palatable to small and midsize businesses. By Martin J. Garvey.,Storage On A Chip Silicon Image #39;s new lower-cost storage appliance should be,1494879742.8411903,1
"It #39;s full speed ahead for Poutiainen ASPEN, COLO. - Figuring she had no chance of catching the leader, Finland #39;s Tanja Poutiainen charged down the hill without fear.","It #39;s full speed ahead for Poutiainen ASPEN, COLO. - Figuring she had no chan",1510145659.2571604,2
"Chiefs Stun Falcons in 56-10 Rout (AP) AP - Shredding what had been the NFL's leading defense against the rush, Priest Holmes and Derrick Blaylock each scored four times on the ground Sunday in Kansas City's stunning 56-10 rout of Atlanta.",Chiefs Stun Falcons in 56-10 Rout (AP) AP - Shredding what had been the NFL's le,1501776460.7138393,2
US house sales fall in July Sales of non-new houses in the US fell last month but still exceeded analyst forecasts.,US house sales fall in July Sales of non-new houses in the US fell last month bu,1485650918.3343194,0
BBC wants help developing open source video codec &lt;strong&gt;LinuxWorld&lt;/strong&gt; Dirac attack,BBC wants help developing open source video codec &lt;strong&gt;LinuxWorld&lt;/s,1496921715.8576322,1
Hundreds Attend D.C. Meeting on Expos (AP) AP - Residents packed the District of Columbia Council chambers Thursday to praise or pan the mayor's #36;440 million proposal to refurbish RFK Stadium and build a new ballpark for the Montreal Expos.,Hundreds Attend D.C. Meeting on Expos (AP) AP - Residents packed the District of,1503361946.3262193,2
'Dream Team' Out of Gold Race After Loss to Argentina ATHENS (Reuters) - The U.S. men's basketball team was beaten by Argentina and booed off the court by the crowd on Friday as it was denied an Olympic gold medal for the first time since 1992 when NBA players started competing.,'Dream Team' Out of Gold Race After Loss to Argentina  ATHENS (Reuters) - The U.,1486457195.4532955,2
"Palestinian #39;collaborator #39; killed: Hamas A Palestinian accused of collaborating with Israel over the assassination of Hamas #39; spiritual leader Sheikh Ahmed Yassin in March was killed today, the armed wing of the militant Islamist group said.",Palestinian  #39;collaborator #39; killed: Hamas A Palestinian accused of collab,1501509453.6887808,3
"JETS STARRING IN #39;SURVIVOR #39; With Quincy Carter filling in for the injured Chad Pennington, the Jets #39; season is far from over. Just listen to the TV football experts.",JETS STARRING IN  #39;SURVIVOR #39; With Quincy Carter filling in for the injure,1506499016.0684671,2
"SAP, Infineon unveil RFID management system The new platform is designed to help companies speed the deployment of smart-tag systems and cut the costs of managing both hardware and software components from several suppliers.","SAP, Infineon unveil RFID management system The new platform is designed to help",1496606353.2296102,1
"Veritas buys KVS, plugs archive hole Underlining the importance of message archiving software, Veritas Software Corp. has announced plans for a \$224 million cash acquisition of KVS Software Ltd.","Veritas buys KVS, plugs archive hole Underlining the importance of message archi",1487463727.8410654,1
"Woolworths Has 16.6 Stake in Australian Leisure, Extends Offer Woolworths Ltd., Australia #39;s biggest grocer, increased its stake in takeover target Australian Leisure amp; Hospitality Group to 16.","Woolworths Has 16.6 Stake in Australian Leisure, Extends Offer Woolworths Ltd., ",1500071662.9071908,0
"IGT posts lower quarterly profit, record yearly income Slot machine maker International Game Technology said Tuesday that fourth-quarter profit declined 50 percent from the same period a year earlier as a result of the early redemption","IGT posts lower quarterly profit, record yearly income Slot machine maker Intern",1504224988.7182393,0
"FCC Proposes Record Fine Against Fox Federal regulators proposed a record indecency fine of nearly \$1.2 million Tuesday against Fox Broadcasting Co. for an episode of its reality series ""Married by America"" that included graphic scenes from bachelor and bachelorette parties. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-AP&lt;/b&gt;&lt;/font&gt;",FCC Proposes Record Fine Against Fox Federal regulators proposed a record indece,1498667248.0037334,1
"Milky Way May Have Stolen Other System #39;s Planet Imagine our sun snatching an alien planet from another solar system, four billion years ago. A team of scientists, including a Utah physicist, say it #39;s a possibility based on a wild new simulation.",Milky Way May Have Stolen Other System #39;s Planet Imagine our sun snatching an,1511279650.7070892,1
"Women's Preview: Time for Some New Stars (AP) AP - No Diana Taurasi, no Alana Beard. Nicole Ohlde is gone and so is Nicole Powell. Lindsay Whalen and Kelly Mazzante? They've moved on, too. A class that might have been the best in women's basketball is no longer around. It's time for some new stars to emerge.","Women's Preview: Time for Some New Stars (AP) AP - No Diana Taurasi, no Alana Be",1505112471.7139308,2
"Bush May Mean Near-Term Gain, Later Pain for Blair British Prime Minister Tony Blair may be relieved at Iraq ally George W. Bush #39;s re-election but analysts and politicians say any near-term gain could soon give way to problems","Bush May Mean Near-Term Gain, Later Pain for Blair British Prime Minister Tony B",1504553491.4557621,3
